ts,lat,lon,sog
2021-12-16 10:15:12,55.575575,14.354307,1.3
2021-12-16 10:15:42,55.57555,14.354208,0.7
2021-12-16 10:15:52,55.575555,14.354233,0.6
2021-12-16 10:16:03,55.575568,14.354395,2.4
2021-12-16 10:16:12,55.575582,14.354627,3.0
2021-12-16 10:16:23,55.575633,14.354828,2.9
2021-12-16 10:16:42,55.575752,14.355072,1.4
2021-12-16 10:16:52,55.575785,14.355152,1.2
2021-12-16 10:17:12,55.57581,14.355285,0.9
2021-12-16 10:17:33,55.575825,14.355418,0.7
2021-12-16 10:17:42,55.575823,14.355483,0.7
2021-12-16 10:17:52,55.575803,14.355592,1.0
2021-12-16 10:18:12,55.575833,14.35575,1.1
2021-12-16 10:18:42,55.575845,14.355973,0.9
2021-12-16 10:19:22,55.575698,14.356058,2.0
2021-12-16 10:19:32,55.575617,14.355965,1.7
2021-12-16 10:19:42,55.575582,14.355943,1.6
2021-12-16 10:19:52,55.57556,14.355945,1.5
2021-12-16 10:20:32,55.575488,14.356075,1.3
2021-12-16 10:20:42,55.575422,14.356042,2.7
2021-12-16 10:21:12,55.57503,14.355863,3.6
2021-12-16 10:21:22,55.574972,14.356022,2.0
2021-12-16 10:21:32,55.575083,14.356118,2.8
2021-12-16 10:21:43,55.575152,14.356212,1.3
2021-12-16 10:21:52,55.575165,14.356282,0.8
2021-12-16 10:22:01,55.575183,14.35633,0.8
2021-12-16 10:22:12,55.575182,14.356383,0.5
2021-12-16 10:22:22,55.575187,14.35642,0.5
2021-12-16 10:22:32,55.575207,14.35644,0.5
2021-12-16 10:22:43,55.575207,14.356513,0.5
2021-12-16 10:22:52,55.575197,14.35656,0.7
2021-12-16 10:23:32,55.575198,14.356703,0.9
2021-12-16 10:23:43,55.57518,14.356738,0.5
2021-12-16 10:23:52,55.5752,14.356782,0.8
2021-12-16 10:24:01,55.575202,14.356807,0.7
2021-12-16 10:24:12,55.575205,14.356843,0.6
2021-12-16 10:24:43,55.57521,14.356943,0.5
2021-12-16 10:25:03,55.575245,14.356952,0.7
2021-12-16 10:26:03,55.575167,14.356792,0.8
2021-12-16 10:26:21,55.575112,14.35683,0.8
2021-12-16 10:26:43,55.575048,14.356972,1.1
2021-12-16 10:26:52,55.57503,14.357032,1.2
2021-12-16 10:27:03,55.575012,14.3571,1.6
2021-12-16 10:27:12,55.574995,14.357168,1.7
2021-12-16 10:27:21,55.574985,14.357232,1.1
2021-12-16 10:28:12,55.575057,14.357488,2.2
2021-12-16 10:28:43,55.574912,14.356768,3.8
2021-12-16 10:28:52,55.574902,14.356478,4.3
2021-12-16 10:29:02,55.574843,14.356187,4.3
2021-12-16 10:29:21,55.574637,14.35559,4.3
2021-12-16 10:29:31,55.574593,14.355262,4.0
2021-12-16 10:29:41,55.574608,14.354927,4.0
2021-12-16 10:29:52,55.574695,14.354608,4.1
2021-12-16 10:30:02,55.574812,14.354387,4.5
2021-12-16 10:30:12,55.574963,14.354145,3.9
2021-12-16 10:30:21,55.575123,14.353895,3.6
2021-12-16 10:30:31,55.575233,14.353868,1.6
2021-12-16 10:30:41,55.575232,14.353878,0.5
2021-12-16 10:30:52,55.575197,14.353887,1.2
2021-12-16 10:31:02,55.575152,14.353878,0.9
2021-12-16 10:31:21,55.575053,14.35394,0.7
2021-12-16 10:31:31,55.575033,14.354005,1.0
2021-12-16 10:31:41,55.575037,14.354093,0.9
2021-12-16 10:31:53,55.575037,14.354143,1.3
2021-12-16 10:32:23,55.575145,14.35397,1.8
2021-12-16 10:32:31,55.575177,14.353892,0.9
2021-12-16 10:33:33,55.575237,14.35369,0.6
2021-12-16 10:33:53,55.575212,14.35372,0.5
2021-12-16 10:34:53,55.57528,14.353742,0.7
