ts,lat,lon,sog
2021-12-13 08:43:02,55.244867,14.213072,8.2
2021-12-13 08:43:05,55.244742,14.21292,8.3
2021-12-13 08:43:06,55.244742,14.21292,8.3
2021-12-13 08:43:09,55.244627,14.212768,8.2
2021-12-13 08:43:13,55.244512,14.212613,8.2
2021-12-13 08:43:16,55.24448,14.212573,8.3
2021-12-13 08:43:19,55.244348,14.21241,8.4
2021-12-13 08:43:22,55.244212,14.212272,8.3
2021-12-13 08:43:26,55.244112,14.212165,8.3
2021-12-13 08:43:29,55.243977,14.212022,8.2
2021-12-13 08:43:32,55.243882,14.21192,8.2
2021-12-13 08:43:35,55.243782,14.211805,8.3
2021-12-13 08:43:39,55.243692,14.211695,8.4
2021-12-13 08:43:42,55.243568,14.211548,8.4
2021-12-13 08:43:46,55.24347,14.211432,8.5
2021-12-13 08:43:49,55.24334,14.21128,8.5
2021-12-13 08:43:52,55.243242,14.211165,8.3
2021-12-13 08:43:55,55.24318,14.211093,8.3
2021-12-13 08:43:59,55.24305,14.210947,8.3
2021-12-13 08:44:01,55.242952,14.210838,8.3
2021-12-13 08:44:06,55.242788,14.210655,8.5
2021-12-13 08:44:09,55.242683,14.210528,8.6
2021-12-13 08:44:13,55.242555,14.210377,8.6
2021-12-13 08:44:16,55.242455,14.210247,8.7
2021-12-13 08:44:19,55.242353,14.210117,8.9
2021-12-13 08:44:22,55.242247,14.209985,8.9
2021-12-13 08:44:26,55.242145,14.209867,8.9
2021-12-13 08:44:29,55.242,14.209717,9.0
2021-12-13 08:44:33,55.241892,14.209598,9.1
2021-12-13 08:44:36,55.241795,14.209485,9.0
2021-12-13 08:44:39,55.241652,14.209317,9.1
2021-12-13 08:44:42,55.241545,14.209197,9.0
2021-12-13 08:44:46,55.241408,14.209062,8.9
2021-12-13 08:44:49,55.241335,14.208985,8.8
2021-12-13 08:44:52,55.241205,14.208828,8.8
2021-12-13 08:44:55,55.241107,14.208708,8.8
2021-12-13 08:45:01,55.240912,14.208457,8.8
2021-12-13 08:45:05,55.240788,14.208288,8.7
2021-12-13 08:45:09,55.240662,14.208113,8.8
2021-12-13 08:45:13,55.240537,14.207933,8.8
2021-12-13 08:45:19,55.240348,14.207673,8.7
2021-12-13 08:45:22,55.24025,14.207543,8.8
2021-12-13 08:45:26,55.240147,14.20741,8.9
2021-12-13 08:45:29,55.240043,14.20729,9.0
2021-12-13 08:45:33,55.239937,14.207177,9.1
2021-12-13 08:45:36,55.239753,14.206988,9.0
2021-12-13 08:45:39,55.23965,14.20688,8.9
2021-12-13 08:45:49,55.239307,14.206517,8.7
2021-12-13 08:45:52,55.239217,14.206398,8.5
2021-12-13 08:45:55,55.239128,14.20627,8.5
2021-12-13 08:45:59,55.239038,14.206142,8.5
2021-12-13 08:46:02,55.23895,14.206018,8.4
2021-12-13 08:46:09,55.238697,14.205712,8.3
2021-12-13 08:46:13,55.23856,14.205568,8.3
2021-12-13 08:46:16,55.238475,14.205462,8.3
2021-12-13 08:46:19,55.238383,14.205353,8.4
2021-12-13 08:46:22,55.238288,14.205243,8.3
2021-12-13 08:46:26,55.238195,14.205123,8.4
2021-12-13 08:46:29,55.238065,14.204965,8.5
2021-12-13 08:46:33,55.237967,14.204848,8.4
2021-12-13 08:46:35,55.23791,14.204693,8.0
2021-12-13 08:46:39,55.237918,14.20449,6.9
2021-12-13 08:46:42,55.237968,14.204385,5.2
2021-12-13 08:46:46,55.238065,14.204373,4.1
2021-12-13 08:46:49,55.238142,14.204458,4.0
2021-12-13 08:46:52,55.238235,14.204593,5.7
2021-12-13 08:46:56,55.23833,14.204762,7.3
2021-12-13 08:46:59,55.238463,14.205,8.9
2021-12-13 08:47:02,55.23853,14.205127,9.5
2021-12-13 08:47:06,55.238668,14.205372,10.1
2021-12-13 08:47:09,55.238817,14.205613,10.6
2021-12-13 08:47:13,55.238967,14.205883,11.2
2021-12-13 08:47:15,55.239042,14.206023,11.5
2021-12-13 08:47:19,55.2392,14.206298,11.8
2021-12-13 08:47:22,55.239323,14.206488,11.9
2021-12-13 08:47:26,55.239443,14.206665,11.6
2021-12-13 08:47:29,55.239592,14.206887,11.2
2021-12-13 08:47:33,55.239712,14.207037,10.9
2021-12-13 08:47:39,55.239967,14.207438,10.7
2021-12-13 08:47:42,55.240083,14.207645,11.2
2021-12-13 08:47:45,55.240203,14.207848,11.6
2021-12-13 08:47:49,55.240378,14.208123,12.2
2021-12-13 08:47:52,55.240507,14.208328,12.4
2021-12-13 08:47:56,55.24067,14.20858,12.2
2021-12-13 08:47:59,55.240793,14.208742,11.8
2021-12-13 08:48:02,55.240877,14.208848,11.4
2021-12-13 08:48:06,55.241075,14.209082,10.9
2021-12-13 08:48:09,55.241192,14.2092,10.3
2021-12-13 08:48:13,55.241363,14.209325,9.9
2021-12-13 08:48:15,55.241448,14.209375,9.7
2021-12-13 08:48:19,55.24162,14.209487,9.6
2021-12-13 08:48:22,55.241758,14.209585,10.0
2021-12-13 08:48:25,55.241893,14.209685,10.3
2021-12-13 08:48:29,55.24207,14.209825,10.3
2021-12-13 08:48:32,55.242192,14.209928,10.1
2021-12-13 08:48:36,55.242353,14.21007,10.0
2021-12-13 08:48:39,55.242473,14.210185,9.9
2021-12-13 08:48:42,55.242595,14.2103,10.0
2021-12-13 08:48:46,55.242753,14.21044,9.9
2021-12-13 08:48:49,55.242873,14.210542,9.7
2021-12-13 08:48:52,55.242998,14.210652,9.9
2021-12-13 08:48:56,55.243163,14.210815,10.0
2021-12-13 08:48:59,55.243287,14.210935,10.0
2021-12-13 08:49:02,55.243368,14.211012,10.0
2021-12-13 08:49:05,55.243535,14.211155,10.0
2021-12-13 08:49:08,55.243535,14.211155,10.0
2021-12-13 08:49:09,55.243672,14.211267,10.4
2021-12-13 08:49:13,55.243903,14.21143,10.6
2021-12-13 08:49:15,55.243993,14.211495,10.6
2021-12-13 08:49:19,55.244183,14.211637,10.9
2021-12-13 08:49:22,55.24432,14.21177,11.3
2021-12-13 08:49:25,55.24447,14.211915,11.7
2021-12-13 08:49:29,55.244677,14.212097,12.1
2021-12-13 08:49:33,55.244832,14.21222,12.3
2021-12-13 08:49:36,55.245038,14.212387,12.4
2021-12-13 08:49:39,55.245143,14.212475,12.4
2021-12-13 08:49:42,55.245355,14.212673,12.8
2021-12-13 08:49:45,55.245523,14.212815,13.0
2021-12-13 08:49:49,55.245738,14.212983,12.9
2021-12-13 08:49:52,55.245895,14.213115,12.6
2021-12-13 08:49:55,55.246053,14.213255,12.5
2021-12-13 08:50:02,55.246387,14.21347,12.6
2021-12-13 08:50:05,55.246603,14.213567,12.4
2021-12-13 08:50:09,55.246768,14.213627,12.2
2021-12-13 08:50:13,55.247037,14.213708,11.8
2021-12-13 08:50:15,55.247142,14.213745,11.8
2021-12-13 08:50:19,55.24735,14.213802,11.6
2021-12-13 08:50:22,55.2475,14.213848,11.4
2021-12-13 08:50:26,55.247703,14.213912,11.2
2021-12-13 08:50:29,55.247855,14.213965,11.2
2021-12-13 08:50:33,55.248018,14.214027,11.6
2021-12-13 08:50:36,55.248237,14.214122,11.9
2021-12-13 08:50:39,55.248402,14.214192,12.0
2021-12-13 08:50:42,55.248568,14.214252,12.1
2021-12-13 08:50:46,55.248768,14.214327,11.7
2021-12-13 08:50:49,55.24889,14.214373,10.5
2021-12-13 08:50:52,55.249012,14.214412,10.0
2021-12-13 08:50:55,55.249153,14.214467,10.2
2021-12-13 08:50:59,55.249293,14.214528,10.2
2021-12-13 08:51:02,55.249422,14.214588,10.0
2021-12-13 08:51:06,55.249632,14.214673,9.6
2021-12-13 08:51:09,55.249748,14.214722,9.4
2021-12-13 08:51:13,55.249895,14.214778,8.7
2021-12-13 08:51:16,55.249962,14.214815,8.4
2021-12-13 08:51:19,55.250087,14.214882,7.7
2021-12-13 08:51:22,55.250178,14.214923,7.4
2021-12-13 08:51:25,55.250262,14.21497,6.9
2021-12-13 08:51:33,55.250412,14.215018,5.1
2021-12-13 08:51:36,55.25047,14.21504,4.3
2021-12-13 08:51:39,55.250503,14.215057,3.4
2021-12-13 08:51:45,55.250553,14.215075,2.4
2021-12-13 08:51:49,55.25058,14.215082,2.1
2021-12-13 08:51:52,55.250597,14.215085,1.7
2021-12-13 08:51:56,55.250613,14.215088,1.5
2021-12-13 08:51:59,55.250633,14.215095,1.4
2021-12-13 08:52:02,55.250647,14.215083,1.5
2021-12-13 08:52:05,55.25067,14.215087,1.6
2021-12-13 08:52:09,55.250693,14.215095,1.7
2021-12-13 08:52:13,55.250715,14.215102,1.7
2021-12-13 08:52:19,55.250737,14.215098,1.3
2021-12-13 08:52:22,55.250745,14.215102,1.2
2021-12-13 08:52:26,55.25076,14.215102,1.1
2021-12-13 08:52:29,55.25077,14.215097,1.1
2021-12-13 08:52:33,55.250782,14.21509,1.2
2021-12-13 08:52:36,55.250805,14.215092,1.4
2021-12-13 08:52:39,55.250828,14.21509,1.7
2021-12-13 08:52:46,55.250877,14.21513,2.1
2021-12-13 08:52:52,55.250905,14.21513,1.5
2021-12-13 08:52:55,55.250917,14.215125,1.3
2021-12-13 08:53:06,55.250932,14.215143,1.1
2021-12-13 08:53:09,55.250907,14.215152,0.8
2021-12-13 08:53:16,55.2509,14.215137,0.6
2021-12-13 08:53:19,55.250913,14.215133,0.7
2021-12-13 08:53:22,55.250925,14.21514,0.5
2021-12-13 08:53:29,55.250957,14.21514,0.6
2021-12-13 08:53:33,55.250955,14.215138,0.6
2021-12-13 08:53:39,55.250977,14.215148,1.1
2021-12-13 08:53:49,55.250993,14.215157,0.8
2021-12-13 08:53:56,55.250965,14.215168,0.8
2021-12-13 08:53:59,55.250928,14.215183,1.1
2021-12-13 08:54:06,55.250888,14.21521,1.4
2021-12-13 08:54:09,55.250887,14.215218,1.1
2021-12-13 08:54:13,55.250892,14.215217,0.9
2021-12-13 08:54:15,55.250902,14.215213,0.9
2021-12-13 08:54:19,55.250918,14.215208,0.8
2021-12-13 08:54:45,55.25098,14.21524,0.7
2021-12-13 08:54:55,55.250985,14.215263,0.7
2021-12-13 08:54:59,55.250987,14.21528,0.7
2021-12-13 08:55:05,55.250995,14.215298,0.6
2021-12-13 08:55:13,55.250987,14.215327,0.8
2021-12-13 08:55:19,55.250987,14.215345,1.0
2021-12-13 08:55:22,55.25099,14.21535,0.9
2021-12-13 08:55:29,55.250988,14.21536,0.5
