ts,lat,lon,sog
2021-12-16 04:43:53,55.315953,14.76127,19.2
2021-12-16 04:43:54,55.316033,14.761357,19.6
2021-12-16 04:43:57,55.316238,14.76164,19.1
2021-12-16 04:43:59,55.316312,14.7619,18.8
2021-12-16 04:44:01,55.316347,14.762182,17.9
2021-12-16 04:44:02,55.316358,14.762317,17.1
2021-12-16 04:44:04,55.316387,14.762602,17.0
2021-12-16 04:44:06,55.316407,14.762893,17.2
2021-12-16 04:44:09,55.316472,14.763305,17.4
2021-12-16 04:44:11,55.31651,14.763588,17.5
2021-12-16 04:44:13,55.316562,14.763885,18.0
2021-12-16 04:44:15,55.316603,14.7642,18.3
2021-12-16 04:44:19,55.316722,14.764822,19.3
2021-12-16 04:44:20,55.316755,14.764972,19.4
2021-12-16 04:44:23,55.316855,14.76536,18.5
2021-12-16 04:44:24,55.316867,14.765485,17.9
2021-12-16 04:44:26,55.316895,14.765735,17.2
2021-12-16 04:44:29,55.316937,14.766133,17.0
2021-12-16 04:44:30,55.316952,14.766273,17.1
2021-12-16 04:44:33,55.31699,14.76667,16.9
2021-12-16 04:44:35,55.316997,14.766937,16.7
2021-12-16 04:44:36,55.317002,14.76707,16.6
2021-12-16 04:44:38,55.317002,14.76707,16.6
2021-12-16 04:44:38,55.317025,14.767327,16.4
2021-12-16 04:44:42,55.317068,14.767783,15.3
2021-12-16 04:44:44,55.317068,14.767993,14.5
2021-12-16 04:44:47,55.317038,14.768307,13.9
2021-12-16 04:44:48,55.317012,14.76841,13.6
2021-12-16 04:44:51,55.316903,14.768707,13.5
2021-12-16 04:44:53,55.316842,14.768865,12.8
2021-12-16 04:44:54,55.316818,14.768945,12.5
2021-12-16 04:44:57,55.316802,14.769118,11.9
2021-12-16 04:44:59,55.316797,14.769413,11.9
2021-12-16 04:45:00,55.316797,14.769512,11.9
2021-12-16 04:45:03,55.31679,14.769798,11.9
2021-12-16 04:45:04,55.316783,14.769893,11.8
2021-12-16 04:45:06,55.316773,14.770097,12.0
2021-12-16 04:45:08,55.316758,14.77032,12.6
2021-12-16 04:45:11,55.316695,14.770663,13.4
2021-12-16 04:45:13,55.316682,14.770913,14.0
2021-12-16 04:45:14,55.316682,14.771042,14.3
2021-12-16 04:45:21,55.316642,14.771798,13.6
2021-12-16 04:45:23,55.316623,14.772052,14.2
2021-12-16 04:45:24,55.316612,14.772182,14.6
2021-12-16 04:45:27,55.316592,14.77258,15.3
2021-12-16 04:45:29,55.316568,14.772857,15.9
2021-12-16 04:45:31,55.31653,14.773138,16.4
2021-12-16 04:45:33,55.31648,14.773413,16.8
2021-12-16 04:45:35,55.316427,14.773687,17.1
2021-12-16 04:45:37,55.316392,14.773962,17.1
2021-12-16 04:45:38,55.31637,14.774093,17.1
2021-12-16 04:45:42,55.316308,14.774627,17.0
2021-12-16 04:45:45,55.31625,14.775013,16.7
2021-12-16 04:45:47,55.316205,14.77524,16.1
2021-12-16 04:45:48,55.316187,14.775353,15.8
2021-12-16 04:45:50,55.316142,14.77558,15.5
2021-12-16 04:45:53,55.316073,14.77592,15.2
2021-12-16 04:45:54,55.31605,14.77603,14.9
2021-12-16 04:45:57,55.316003,14.77625,14.7
2021-12-16 04:45:59,55.315915,14.776558,14.4
2021-12-16 04:46:00,55.315885,14.776655,14.2
2021-12-16 04:46:03,55.315825,14.776945,13.8
2021-12-16 04:46:04,55.315805,14.777042,13.4
2021-12-16 04:46:06,55.315772,14.777238,13.1
2021-12-16 04:46:09,55.315725,14.777527,12.8
2021-12-16 04:46:11,55.315695,14.777712,12.5
2021-12-16 04:46:13,55.315658,14.7779,12.5
2021-12-16 04:46:22,55.31545,14.778817,13.2
2021-12-16 04:46:23,55.315428,14.778913,13.1
2021-12-16 04:46:24,55.315408,14.77901,13.1
2021-12-16 04:46:27,55.315355,14.779322,13.1
2021-12-16 04:46:29,55.315318,14.779538,13.4
2021-12-16 04:46:32,55.315267,14.779857,13.5
2021-12-16 04:46:35,55.3152,14.78014,13.0
2021-12-16 04:46:36,55.315177,14.78023,12.9
2021-12-16 04:46:38,55.315132,14.780413,12.7
2021-12-16 04:46:42,55.315028,14.780802,12.9
2021-12-16 04:46:45,55.314968,14.78112,13.3
2021-12-16 04:46:47,55.314935,14.781315,13.2
2021-12-16 04:46:49,55.314902,14.781493,12.6
2021-12-16 04:46:50,55.314882,14.781575,12.3
2021-12-16 04:46:53,55.31482,14.781845,12.0
2021-12-16 04:46:55,55.314765,14.78205,12.3
2021-12-16 04:46:57,55.314708,14.782268,13.3
2021-12-16 04:46:59,55.31465,14.78249,13.8
2021-12-16 04:47:01,55.31462,14.782607,14.1
2021-12-16 04:47:03,55.314545,14.782927,14.1
2021-12-16 04:47:04,55.314527,14.783025,13.9
2021-12-16 04:47:07,55.314472,14.783315,13.5
2021-12-16 04:47:10,55.314415,14.783607,13.0
2021-12-16 04:47:11,55.314397,14.783703,13.0
2021-12-16 04:47:15,55.314323,14.78409,12.7
2021-12-16 04:47:17,55.31429,14.784292,12.8
2021-12-16 04:47:19,55.314258,14.784493,12.8
2021-12-16 04:47:20,55.314238,14.784588,12.7
2021-12-16 04:47:22,55.314202,14.784745,11.9
2021-12-16 04:47:25,55.314152,14.784947,10.7
2021-12-16 04:47:27,55.314118,14.78511,10.6
2021-12-16 04:47:29,55.314088,14.785285,10.7
2021-12-16 04:47:31,55.314063,14.785457,10.8
2021-12-16 04:47:32,55.314052,14.78554,10.8
2021-12-16 04:47:35,55.31402,14.78578,10.6
2021-12-16 04:47:36,55.314008,14.785857,10.4
2021-12-16 04:47:38,55.313975,14.786005,10.1
2021-12-16 04:47:43,55.31387,14.7864,10.4
2021-12-16 04:47:44,55.313848,14.786487,10.8
2021-12-16 04:47:47,55.313795,14.786738,10.9
2021-12-16 04:47:49,55.313765,14.786902,10.8
2021-12-16 04:47:50,55.313743,14.78698,10.7
2021-12-16 04:47:53,55.313677,14.787223,10.8
2021-12-16 04:47:57,55.313588,14.787558,11.1
2021-12-16 04:47:59,55.31354,14.787733,11.1
2021-12-16 04:48:00,55.313512,14.78783,11.7
2021-12-16 04:48:02,55.313468,14.78803,12.1
2021-12-16 04:48:04,55.31343,14.788218,12.2
2021-12-16 04:48:06,55.313393,14.788402,12.1
2021-12-16 04:48:08,55.313352,14.788573,11.9
2021-12-16 04:48:11,55.313288,14.78883,11.7
2021-12-16 04:48:14,55.313225,14.78909,11.6
2021-12-16 04:48:19,55.313122,14.789557,12.0
2021-12-16 04:48:21,55.31308,14.789723,11.7
2021-12-16 04:48:22,55.313057,14.789802,11.6
2021-12-16 04:48:24,55.313013,14.789957,11.3
2021-12-16 04:48:27,55.312968,14.790112,11.1
2021-12-16 04:48:29,55.312893,14.79036,11.3
2021-12-16 04:48:31,55.312842,14.790532,11.5
2021-12-16 04:48:33,55.312798,14.790702,11.4
2021-12-16 04:48:35,55.312755,14.79086,11.3
2021-12-16 04:48:38,55.31269,14.791105,11.2
2021-12-16 04:48:40,55.312642,14.791275,11.3
2021-12-16 04:48:42,55.312597,14.791433,11.2
2021-12-16 04:48:45,55.312527,14.791648,10.7
2021-12-16 04:48:47,55.31248,14.791787,10.5
2021-12-16 04:48:50,55.312408,14.792015,10.5
2021-12-16 04:48:53,55.312338,14.792267,10.9
2021-12-16 04:48:54,55.312313,14.792343,10.9
2021-12-16 04:48:57,55.312238,14.792552,10.5
2021-12-16 04:48:59,55.312192,14.792695,10.4
2021-12-16 04:49:01,55.312142,14.792838,10.3
2021-12-16 04:49:03,55.312088,14.79298,10.4
2021-12-16 04:49:05,55.312023,14.793112,10.5
2021-12-16 04:49:07,55.31195,14.793245,10.7
2021-12-16 04:49:09,55.311875,14.793365,10.7
2021-12-16 04:49:11,55.311797,14.793485,10.8
2021-12-16 04:49:13,55.31173,14.793615,10.9
2021-12-16 04:49:17,55.311603,14.79386,10.5
2021-12-16 04:49:19,55.31157,14.793925,10.5
2021-12-16 04:49:22,55.311443,14.794193,10.6
2021-12-16 04:49:25,55.311358,14.794377,10.2
2021-12-16 04:49:27,55.311332,14.794445,10.2
2021-12-16 04:49:29,55.311262,14.794645,9.9
2021-12-16 04:49:33,55.31117,14.79489,9.3
2021-12-16 04:49:36,55.311097,14.795073,9.3
2021-12-16 04:49:39,55.311022,14.79525,9.2
2021-12-16 04:49:40,55.310993,14.79531,9.2
2021-12-16 04:49:42,55.310942,14.795428,9.2
2021-12-16 04:49:44,55.3109,14.79555,9.1
2021-12-16 04:49:48,55.310808,14.795795,9.0
2021-12-16 04:49:52,55.310717,14.796023,8.6
2021-12-16 04:49:54,55.310668,14.79614,8.7
2021-12-16 04:49:59,55.310578,14.796427,8.3
2021-12-16 04:50:01,55.310542,14.796552,8.4
2021-12-16 04:50:05,55.310448,14.796803,8.9
2021-12-16 04:50:08,55.310383,14.796972,8.6
2021-12-16 04:50:11,55.310318,14.797145,8.6
2021-12-16 04:50:17,55.310203,14.797487,8.5
2021-12-16 04:50:21,55.310118,14.797717,8.3
2021-12-16 04:50:22,55.310097,14.797775,8.4
2021-12-16 04:50:30,55.309935,14.798183,8.5
2021-12-16 04:50:35,55.309805,14.798525,8.5
2021-12-16 04:50:38,55.309805,14.798525,8.5
2021-12-16 04:50:40,55.309693,14.798805,8.3
2021-12-16 04:50:47,55.309555,14.79921,8.4
2021-12-16 04:50:50,55.309492,14.799372,8.3
2021-12-16 04:50:52,55.30945,14.799482,8.2
2021-12-16 04:50:59,55.309305,14.799902,8.3
2021-12-16 04:51:01,55.309262,14.80001,8.2
2021-12-16 04:51:11,55.309047,14.800578,8.3
2021-12-16 04:51:20,55.308852,14.80106,8.2
2021-12-16 04:51:21,55.308832,14.80112,8.2
2021-12-16 04:51:23,55.308792,14.801232,8.3
2021-12-16 04:51:24,55.30877,14.801283,8.2
2021-12-16 04:51:28,55.308682,14.801487,8.1
2021-12-16 04:51:30,55.308643,14.801602,8.1
2021-12-16 04:51:34,55.30856,14.80183,8.2
2021-12-16 04:51:34,55.30856,14.80183,8.2
2021-12-16 04:51:37,55.3085,14.801992,8.2
2021-12-16 04:51:40,55.308435,14.802147,8.1
2021-12-16 04:51:41,55.308412,14.802198,8.1
2021-12-16 04:51:43,55.308368,14.802307,8.2
2021-12-16 04:51:50,55.30822,14.802708,8.2
2021-12-16 04:51:53,55.308153,14.802883,8.2
2021-12-16 04:51:56,55.30809,14.803058,8.2
2021-12-16 04:51:57,55.30807,14.803115,8.2
2021-12-16 04:52:01,55.307985,14.803353,8.4
2021-12-16 04:52:04,55.307915,14.803523,8.5
2021-12-16 04:52:04,55.307915,14.803523,8.5
2021-12-16 04:52:07,55.307848,14.803687,8.4
2021-12-16 04:52:11,55.30776,14.8039,8.4
2021-12-16 04:52:18,55.307605,14.804305,8.6
2021-12-16 04:52:20,55.30756,14.804425,8.6
2021-12-16 04:52:26,55.307417,14.804772,8.6
2021-12-16 04:52:27,55.30739,14.804825,8.7
2021-12-16 04:52:30,55.307308,14.805012,9.1
2021-12-16 04:52:33,55.30723,14.805253,10.4
2021-12-16 04:52:37,55.307137,14.805695,12.6
2021-12-16 04:52:40,55.307162,14.806088,13.5
2021-12-16 04:52:44,55.307308,14.806515,12.9
2021-12-16 04:52:47,55.307443,14.80677,13.0
2021-12-16 04:52:50,55.30765,14.80687,12.8
2021-12-16 04:52:54,55.307917,14.806765,12.1
2021-12-16 04:52:57,55.308058,14.806557,11.4
2021-12-16 04:53:01,55.308152,14.806213,10.0
2021-12-16 04:53:04,55.308148,14.805938,9.6
2021-12-16 04:53:06,55.30811,14.805762,9.5
2021-12-16 04:53:11,55.307915,14.805417,10.0
2021-12-16 04:53:16,55.307678,14.80513,11.0
2021-12-16 04:53:21,55.307383,14.80499,12.1
2021-12-16 04:53:24,55.307173,14.804912,13.5
2021-12-16 04:53:27,55.306945,14.80489,14.6
2021-12-16 04:53:30,55.30671,14.804928,15.5
2021-12-16 04:53:37,55.306218,14.805037,17.0
2021-12-16 04:53:40,55.305905,14.805163,17.1
2021-12-16 04:53:43,55.305678,14.805273,17.0
2021-12-16 04:53:48,55.305292,14.805475,17.2
2021-12-16 04:53:50,55.30514,14.805575,17.2
2021-12-16 04:53:55,55.304733,14.80577,17.8
2021-12-16 04:54:01,55.304285,14.805918,16.7
2021-12-16 04:54:01,55.304285,14.805918,16.7
2021-12-16 04:54:07,55.303838,14.806205,17.1
2021-12-16 04:54:11,55.303515,14.806342,17.6
2021-12-16 04:54:12,55.303432,14.806367,17.7
2021-12-16 04:54:18,55.302935,14.806598,18.3
2021-12-16 04:54:21,55.302705,14.806793,18.2
2021-12-16 04:54:24,55.302465,14.806952,18.2
2021-12-16 04:54:30,55.301987,14.807243,18.2
2021-12-16 04:54:36,55.301487,14.8074,18.2
2021-12-16 04:54:37,55.301407,14.80744,18.2
2021-12-16 04:54:38,55.301328,14.807477,18.1
2021-12-16 04:54:40,55.30117,14.807553,17.9
2021-12-16 04:54:43,55.300935,14.807677,17.8
2021-12-16 04:54:44,55.300858,14.80772,17.7
2021-12-16 04:54:47,55.300702,14.807807,17.8
2021-12-16 04:54:48,55.300542,14.807885,17.8
2021-12-16 04:54:53,55.300127,14.80802,18.1
2021-12-16 04:54:55,55.299965,14.808113,18.1
2021-12-16 04:54:56,55.299887,14.80817,18.2
2021-12-16 04:54:59,55.299647,14.808333,18.3
2021-12-16 04:55:01,55.29948,14.8084,18.3
2021-12-16 04:55:03,55.299307,14.808453,18.5
2021-12-16 04:55:04,55.29922,14.80847,18.5
2021-12-16 04:55:07,55.298955,14.808537,18.8
2021-12-16 04:55:09,55.298782,14.80863,19.0
2021-12-16 04:55:11,55.298612,14.808722,19.0
2021-12-16 04:55:12,55.298528,14.80877,19.0
2021-12-16 04:55:14,55.298363,14.808867,18.9
2021-12-16 04:55:17,55.298112,14.809005,18.9
2021-12-16 04:55:18,55.298028,14.809032,18.8
2021-12-16 04:55:20,55.297858,14.809082,18.7
2021-12-16 04:55:22,55.29769,14.809137,18.6
2021-12-16 04:55:24,55.297527,14.809198,18.4
2021-12-16 04:55:26,55.297363,14.809262,18.3
2021-12-16 04:55:28,55.297203,14.809348,18.2
2021-12-16 04:55:30,55.297047,14.809452,18.1
2021-12-16 04:55:33,55.296818,14.809602,17.8
2021-12-16 04:55:34,55.296743,14.809655,17.8
2021-12-16 04:55:36,55.296585,14.809752,17.8
2021-12-16 04:55:38,55.296422,14.809807,17.8
2021-12-16 04:55:41,55.296172,14.80987,17.9
2021-12-16 04:55:43,55.29601,14.809957,18.0
2021-12-16 04:55:44,55.295933,14.810007,18.1
2021-12-16 04:55:48,55.295618,14.810218,18.1
2021-12-16 04:55:51,55.295373,14.81036,18.3
2021-12-16 04:55:52,55.29529,14.810383,18.2
2021-12-16 04:55:55,55.295042,14.810457,18.2
2021-12-16 04:55:56,55.294962,14.810495,18.1
2021-12-16 04:55:59,55.294728,14.810633,18.1
2021-12-16 04:56:01,55.294577,14.810735,17.9
2021-12-16 04:56:03,55.29442,14.810825,17.8
2021-12-16 04:56:04,55.294338,14.810858,17.8
2021-12-16 04:56:07,55.294092,14.810915,17.7
2021-12-16 04:56:08,55.29401,14.810928,17.7
2021-12-16 04:56:10,55.293845,14.810952,17.8
2021-12-16 04:56:12,55.293678,14.810945,17.8
2021-12-16 04:56:14,55.29351,14.810955,17.9
2021-12-16 04:56:16,55.29334,14.81097,18.1
2021-12-16 04:56:18,55.293167,14.810972,18.2
2021-12-16 04:56:20,55.292995,14.810967,18.3
2021-12-16 04:56:23,55.292735,14.810968,18.5
2021-12-16 04:56:24,55.292648,14.810965,18.6
2021-12-16 04:56:27,55.292397,14.810855,18.4
2021-12-16 04:56:29,55.292235,14.810763,18.3
2021-12-16 04:56:30,55.292153,14.810717,18.3
2021-12-16 04:56:32,55.291988,14.810663,18.2
2021-12-16 04:56:35,55.291735,14.81064,18.1
2021-12-16 04:56:36,55.29165,14.81063,18.1
2021-12-16 04:56:38,55.29165,14.81063,18.1
2021-12-16 04:56:38,55.291483,14.810583,18.2
2021-12-16 04:56:40,55.291318,14.81052,18.2
2021-12-16 04:56:43,55.291077,14.81041,18.1
2021-12-16 04:56:44,55.290997,14.810378,18.1
2021-12-16 04:56:46,55.290833,14.810323,18.0
2021-12-16 04:56:48,55.290668,14.81027,18.0
2021-12-16 04:56:50,55.29042,14.81023,18.0
2021-12-16 04:56:52,55.290338,14.81023,17.9
2021-12-16 04:56:55,55.290092,14.81023,17.9
2021-12-16 04:56:57,55.289925,14.810185,18.0
2021-12-16 04:56:59,55.289757,14.810117,18.1
2021-12-16 04:57:01,55.28959,14.810043,18.2
2021-12-16 04:57:02,55.289505,14.810018,18.3
2021-12-16 04:57:05,55.289248,14.809978,18.3
2021-12-16 04:57:07,55.289078,14.80995,18.4
2021-12-16 04:57:08,55.288997,14.809925,18.3
2021-12-16 04:57:11,55.288752,14.809848,18.2
2021-12-16 04:57:12,55.288672,14.809833,18.0
2021-12-16 04:57:15,55.288428,14.809815,17.8
2021-12-16 04:57:16,55.288345,14.809817,17.8
2021-12-16 04:57:18,55.288178,14.809803,17.9
2021-12-16 04:57:20,55.288012,14.809742,17.9
2021-12-16 04:57:22,55.287847,14.809665,18.0
2021-12-16 04:57:24,55.287678,14.809615,18.2
2021-12-16 04:57:26,55.28751,14.809555,18.3
2021-12-16 04:57:29,55.287262,14.809445,18.4
2021-12-16 04:57:30,55.287177,14.809413,18.4
2021-12-16 04:57:33,55.286922,14.80933,18.5
2021-12-16 04:57:34,55.286838,14.80929,18.6
2021-12-16 04:57:36,55.286675,14.809187,18.6
2021-12-16 04:57:38,55.286513,14.809078,18.6
2021-12-16 04:57:40,55.286348,14.808995,18.5
2021-12-16 04:57:43,55.286103,14.808887,18.5
2021-12-16 04:57:44,55.286022,14.808852,18.5
2021-12-16 04:57:47,55.285775,14.80875,18.4
2021-12-16 04:57:48,55.285693,14.808713,18.3
2021-12-16 04:57:50,55.285532,14.80866,18.2
2021-12-16 04:57:52,55.28537,14.808617,18.0
2021-12-16 04:57:55,55.285125,14.808533,17.9
2021-12-16 04:57:57,55.284967,14.808442,18.0
2021-12-16 04:57:58,55.284888,14.808382,18.0
2021-12-16 04:58:01,55.284652,14.808197,18.1
2021-12-16 04:58:02,55.284568,14.808152,18.3
2021-12-16 04:58:05,55.284327,14.808017,18.3
2021-12-16 04:58:07,55.284163,14.80794,18.3
2021-12-16 04:58:09,55.283997,14.807873,18.3
2021-12-16 04:58:11,55.283832,14.807802,18.3
2021-12-16 04:58:12,55.28375,14.807763,18.2
2021-12-16 04:58:14,55.283585,14.8077,18.2
2021-12-16 04:58:17,55.283343,14.807587,18.2
2021-12-16 04:58:18,55.283263,14.80755,18.2
2021-12-16 04:58:20,55.283097,14.807488,18.2
2021-12-16 04:58:23,55.282843,14.807413,18.3
2021-12-16 04:58:24,55.28276,14.807385,18.4
2021-12-16 04:58:27,55.282508,14.807292,18.4
2021-12-16 04:58:29,55.282347,14.807197,18.4
2021-12-16 04:58:30,55.282267,14.807142,18.3
2021-12-16 04:58:32,55.282112,14.80702,18.3
2021-12-16 04:58:34,55.28196,14.806888,18.2
2021-12-16 04:58:36,55.281807,14.806765,18.2
2021-12-16 04:58:39,55.281663,14.80661,18.1
2021-12-16 04:58:40,55.28152,14.806452,18.2
2021-12-16 04:58:44,55.28125,14.80612,18.0
2021-12-16 04:58:47,55.281042,14.805895,17.9
2021-12-16 04:58:48,55.280977,14.805805,17.8
2021-12-16 04:58:51,55.280792,14.80554,17.6
2021-12-16 04:58:52,55.28073,14.805455,17.5
2021-12-16 04:58:55,55.280553,14.80522,17.1
2021-12-16 04:58:56,55.280497,14.805148,16.5
2021-12-16 04:58:59,55.280348,14.804913,15.6
2021-12-16 04:59:01,55.28025,14.804767,15.3
2021-12-16 04:59:02,55.280205,14.804688,14.9
2021-12-16 04:59:05,55.280063,14.80448,14.4
2021-12-16 04:59:07,55.27998,14.804355,13.8
2021-12-16 04:59:08,55.279937,14.8043,13.1
2021-12-16 04:59:11,55.279822,14.804118,12.5
2021-12-16 04:59:12,55.279785,14.804058,12.3
2021-12-16 04:59:14,55.279705,14.803948,11.9
2021-12-16 04:59:17,55.279625,14.803833,11.5
2021-12-16 04:59:18,55.279548,14.803715,11.4
2021-12-16 04:59:24,55.279332,14.803437,10.4
2021-12-16 04:59:27,55.279228,14.803307,9.7
2021-12-16 04:59:28,55.279193,14.803263,9.7
2021-12-16 04:59:30,55.279123,14.803187,9.5
2021-12-16 04:59:32,55.279055,14.803118,9.2
2021-12-16 04:59:34,55.278987,14.803057,9.0
2021-12-16 04:59:36,55.278923,14.803002,8.5
2021-12-16 04:59:39,55.278837,14.802928,7.8
2021-12-16 04:59:41,55.278787,14.802877,7.6
2021-12-16 04:59:43,55.278738,14.802812,7.2
2021-12-16 04:59:44,55.278715,14.802775,7.0
2021-12-16 04:59:47,55.278658,14.802655,6.8
2021-12-16 04:59:48,55.278643,14.80261,6.6
2021-12-16 04:59:50,55.278623,14.802517,6.3
2021-12-16 04:59:52,55.27862,14.80242,6.0
2021-12-16 04:59:55,55.278628,14.802275,5.8
2021-12-16 04:59:59,55.278663,14.802105,5.3
2021-12-16 05:00:01,55.278685,14.802035,5.1
2021-12-16 05:00:02,55.278698,14.802002,5.0
2021-12-16 05:00:05,55.27873,14.801908,4.8
2021-12-16 05:00:07,55.278755,14.801848,4.6
2021-12-16 05:00:08,55.278767,14.80182,4.5
2021-12-16 05:00:11,55.2788,14.801738,4.3
2021-12-16 05:00:14,55.278833,14.801662,4.1
2021-12-16 05:00:17,55.278862,14.801587,3.9
2021-12-16 05:00:18,55.278872,14.801562,3.8
2021-12-16 05:00:21,55.278897,14.80149,3.7
2021-12-16 05:00:24,55.278922,14.801423,3.5
2021-12-16 05:00:27,55.278947,14.801355,3.4
2021-12-16 05:00:28,55.278953,14.801335,3.3
2021-12-16 05:00:30,55.278968,14.801293,3.2
2021-12-16 05:00:33,55.278992,14.801235,3.0
2021-12-16 05:00:34,55.278998,14.801217,3.0
2021-12-16 05:00:36,55.279013,14.801187,2.8
2021-12-16 05:00:42,55.27905,14.801102,2.3
2021-12-16 05:00:48,55.279067,14.80105,1.5
2021-12-16 05:00:48,55.279067,14.80105,1.5
2021-12-16 05:00:50,55.279067,14.80104,1.3
2021-12-16 05:00:53,55.279065,14.801032,1.1
2021-12-16 05:00:55,55.279063,14.801033,0.6
