ts,lat,lon,sog
2021-12-13 08:35:56,55.131812,14.501023,102.2
2021-12-13 08:36:24,55.140738,14.47851,102.2
2021-12-13 08:36:44,55.14736,14.461142,102.2
2021-12-13 08:36:56,55.151542,14.450502,102.2
2021-12-13 08:37:04,55.154373,14.4433,102.2
2021-12-13 08:37:09,55.155775,14.439687,102.2
2021-12-13 08:37:24,55.161345,14.425153,102.2
2021-12-13 08:37:36,55.165533,14.414198,102.2
2021-12-13 08:37:40,55.166943,14.410543,102.2
2021-12-13 08:37:56,55.172618,14.395933,102.2
2021-12-13 08:38:04,55.175458,14.388627,102.2
2021-12-13 08:38:04,55.175458,14.388627,102.2
2021-12-13 08:38:08,55.176872,14.384965,102.2
2021-12-13 08:38:24,55.182555,14.37028,102.2
2021-12-13 08:38:36,55.186793,14.359235,102.2
2021-12-13 08:38:40,55.188207,14.355553,102.2
2021-12-13 08:39:04,55.196695,14.333723,102.2
2021-12-13 08:39:04,55.196695,14.333723,102.2
2021-12-13 08:39:10,55.198797,14.328287,102.2
2021-12-13 08:39:24,55.203753,14.315642,102.2
2021-12-13 08:39:36,55.208055,14.304802,102.2
2021-12-13 08:39:40,55.209488,14.30118,102.2
2021-12-13 08:39:40,55.209488,14.30118,102.2
2021-12-13 08:40:03,55.218053,14.279457,102.2
2021-12-13 08:40:04,55.218053,14.279457,102.2
2021-12-13 08:40:04,55.218053,14.279457,102.2
2021-12-13 08:40:15,55.22166,14.270418,102.2
2021-12-13 08:40:36,55.230453,14.252118,102.2
2021-12-13 08:40:40,55.232507,14.249612,102.2
2021-12-13 08:41:04,55.24327,14.234098,102.2
2021-12-13 08:41:04,55.24327,14.234098,102.2
2021-12-13 08:41:04,55.24327,14.234098,102.2
2021-12-13 08:41:19,55.247995,14.226523,92.7
2021-12-13 08:41:38,55.255468,14.223357,87.0
2021-12-13 08:41:40,55.256103,14.22425,86.5
2021-12-13 08:41:40,55.256103,14.22425,86.5
2021-12-13 08:41:58,55.255668,14.235038,79.0
2021-12-13 08:42:02,55.254377,14.23629,78.4
2021-12-13 08:42:04,55.253655,14.236563,78.2
2021-12-13 08:42:04,55.253655,14.236563,78.2
2021-12-13 08:42:04,55.253655,14.236563,78.2
2021-12-13 08:42:08,55.25221,14.236217,78.5
2021-12-13 08:42:12,55.251047,14.234633,79.1
2021-12-13 08:42:21,55.250123,14.229667,77.2
2021-12-13 08:42:30,55.249682,14.223963,64.0
