ts,lat,lon,sog
2021-12-13 06:57:31,55.24329,14.231705,0.5
2021-12-13 06:57:34,55.243295,14.231702,0.5
2021-12-13 06:57:43,55.24331,14.231663,1.7
2021-12-13 06:57:44,55.243317,14.231648,2.5
2021-12-13 06:57:48,55.243303,14.231545,3.5
2021-12-13 06:57:50,55.243288,14.231485,4.4
2021-12-13 06:57:54,55.243237,14.231403,4.2
2021-12-13 06:57:58,55.243172,14.231373,3.7
2021-12-13 06:58:01,55.243122,14.231423,3.8
2021-12-13 06:58:04,55.243088,14.23149,4.2
2021-12-13 06:58:10,55.24305,14.231695,4.9
2021-12-13 06:58:14,55.24302,14.231845,5.2
2021-12-13 06:58:17,55.242988,14.232007,4.8
2021-12-13 06:58:20,55.242965,14.232108,4.7
2021-12-13 06:58:23,55.242953,14.23221,4.2
2021-12-13 06:58:27,55.242933,14.232332,4.1
2021-12-13 06:58:30,55.242928,14.232397,3.7
2021-12-13 06:58:34,55.24291,14.232548,4.1
2021-12-13 06:58:38,55.24291,14.232638,3.6
2021-12-13 06:58:40,55.242908,14.232702,3.7
2021-12-13 06:58:43,55.242918,14.232788,3.8
2021-12-13 06:58:47,55.242933,14.23289,3.3
2021-12-13 06:58:50,55.242945,14.232965,2.6
2021-12-13 06:58:54,55.242952,14.23301,2.1
2021-12-13 06:58:57,55.242957,14.233048,1.7
2021-12-13 06:59:00,55.242965,14.233068,0.9
2021-12-13 06:59:04,55.24297,14.233087,0.6
2021-12-13 06:59:07,55.242967,14.23309,0.5
2021-12-13 06:59:11,55.242962,14.233095,1.6
2021-12-13 06:59:14,55.242962,14.233098,0.8
2021-12-13 06:59:27,55.242972,14.233112,0.5
2021-12-13 06:59:37,55.242997,14.233117,1.4
2021-12-13 06:59:43,55.243,14.233128,0.6
2021-12-13 06:59:47,55.243008,14.233138,0.5
2021-12-13 06:59:50,55.243015,14.233148,0.8
2021-12-13 07:00:01,55.243037,14.233183,1.7
2021-12-13 07:00:06,55.243043,14.233188,1.1
2021-12-13 07:00:17,55.24305,14.233208,0.8
2021-12-13 07:00:19,55.243055,14.233208,1.2
2021-12-13 07:00:23,55.243057,14.233218,1.0
2021-12-13 07:00:34,55.243063,14.233228,0.8
2021-12-13 07:00:52,55.243085,14.233245,0.6
2021-12-13 07:00:53,55.243087,14.233243,0.5
2021-12-13 07:01:10,55.243118,14.233228,0.9
2021-12-13 07:01:17,55.243125,14.233228,0.7
2021-12-13 07:01:28,55.243133,14.233212,1.0
2021-12-13 07:01:34,55.243135,14.233245,1.6
2021-12-13 07:01:36,55.243142,14.233288,1.8
2021-12-13 07:01:37,55.243142,14.233288,1.8
2021-12-13 07:01:41,55.24315,14.233343,1.9
2021-12-13 07:01:43,55.243148,14.233353,1.4
2021-12-13 07:01:46,55.243162,14.233385,1.3
2021-12-13 07:01:50,55.243167,14.233412,0.9
2021-12-13 07:01:53,55.243167,14.233423,0.9
2021-12-13 07:01:57,55.24317,14.233442,0.7
2021-12-13 07:02:04,55.243182,14.23347,1.0
2021-12-13 07:02:25,55.243197,14.23351,1.0
2021-12-13 07:02:25,55.243197,14.23351,1.0
2021-12-13 07:02:26,55.243198,14.233513,0.7
2021-12-13 07:02:29,55.2432,14.23351,0.6
2021-12-13 07:02:37,55.243207,14.233527,0.5
2021-12-13 07:02:40,55.243208,14.23353,1.0
2021-12-13 07:02:53,55.243218,14.23354,0.8
2021-12-13 07:03:00,55.243222,14.233537,1.9
2021-12-13 07:03:04,55.24322,14.233538,1.9
2021-12-13 07:03:07,55.243223,14.233542,1.0
2021-12-13 07:03:18,55.243222,14.23354,1.0
2021-12-13 07:03:21,55.24322,14.233542,0.8
2021-12-13 07:03:40,55.243215,14.233542,0.5
2021-12-13 07:03:47,55.243213,14.233552,0.6
2021-12-13 07:04:01,55.24321,14.233555,0.9
2021-12-13 07:04:04,55.243205,14.233558,1.0
2021-12-13 07:04:06,55.243203,14.233563,0.6
2021-12-13 07:04:30,55.24319,14.23358,0.9
2021-12-13 07:04:36,55.243193,14.233587,0.5
2021-12-13 07:05:04,55.243202,14.23361,1.6
2021-12-13 07:05:13,55.243315,14.233558,3.2
2021-12-13 07:05:14,55.243328,14.233553,2.9
2021-12-13 07:05:17,55.243368,14.233547,2.1
2021-12-13 07:05:21,55.243393,14.233538,1.6
2021-12-13 07:05:23,55.243413,14.233527,1.7
2021-12-13 07:05:27,55.243437,14.233532,1.4
2021-12-13 07:05:29,55.243452,14.233523,1.1
2021-12-13 07:05:34,55.243472,14.233503,1.4
2021-12-13 07:05:37,55.24349,14.233503,1.3
2021-12-13 07:05:43,55.243525,14.233488,1.3
2021-12-13 07:05:53,55.243578,14.233473,1.2
2021-12-13 07:06:04,55.243628,14.233447,1.0
2021-12-13 07:06:13,55.24367,14.233427,0.9
2021-12-13 07:06:23,55.243712,14.233407,1.1
2021-12-13 07:06:34,55.243758,14.23338,1.2
2021-12-13 07:06:53,55.243832,14.233333,1.1
2021-12-13 07:07:13,55.243897,14.233292,0.8
2021-12-13 07:07:13,55.243902,14.23329,0.8
2021-12-13 07:07:16,55.243912,14.233288,0.6
2021-12-13 07:07:19,55.243922,14.233277,1.0
2021-12-13 07:07:23,55.243932,14.233277,1.3
2021-12-13 07:07:27,55.243943,14.23326,0.8
2021-12-13 07:07:30,55.243952,14.233262,0.9
2021-12-13 07:07:33,55.24396,14.233252,1.3
